country,latitude,longitude,postcode,countryCodeAlpha2,countryCodeAlpha3
USA,30.9821,-85.6185,32452,US,USA
USA,28.4658,-82.172,33537,US,USA
USA,27.8918,-82.7248,33737,US,USA
USA,30.288,-83.6318,32357,US,USA
USA,31.7783,-82.3485,31515,US,USA
USA,33.9443,-83.3891,30608,US,USA
USA,33.8913,-84.0746,31119,US,USA
USA,34.3333,-85.2337,30163,US,USA
USA,33.8444,-84.4741,30348,US,USA
USA,33.8444,-84.4741,30385,US,USA
USA,33.2657,-84.299,30266,US,USA
USA,30.8366,-83.9788,31758,US,USA
USA,34.7595,-84.9513,30722,US,USA
USA,20.8895,-156.4743,96733,US,USA
USA,42.0083,-91.6441,52406,US,USA
USA,41.6727,-93.5722,50301,US,USA
USA,41.6005,-93.6091,50307,US,USA
USA,41.6727,-93.5722,50950,US,USA
USA,41.3084,-93.7369,50241,US,USA
USA,43.4599,-116.244,83719,US,USA
USA,42.0793,-88.2237,60179,US,USA
USA,41.8119,-87.6873,60701,US,USA
USA,40.7442,-89.7184,61654,US,USA
USA,39.7495,-89.606,62726,US,USA
USA,42.3254,-89.1705,61106,US,USA
USA,38.2985,-85.897,47146,US,USA
USA,39.7795,-86.1328,46275,US,USA
USA,39.0859,-86.6689,47463,US,USA
USA,41.4905,-87.0761,46384,US,USA
USA,39.2814,-85.1739,47033,US,USA
USA,38.1125,-96.0267,66855,US,USA
USA,38.9536,-94.7336,66285,US,USA
USA,39.0429,-95.7697,66620,US,USA
USA,38.0283,-84.4715,40579,US,USA
USA,38.0771,-84.5296,40598,US,USA
USA,38.5932,-84.5786,41054,US,USA
USA,38.9447,-84.5205,41012,US,USA
USA,37.1289,-84.0833,40750,US,USA
USA,37.7479,-84.2947,40476,US,USA
USA,37.2898,-82.5999,41549,US,USA
USA,39.7187,-76.8439,21088,US,USA
USA,38.9907,-77.0261,20908,US,USA
USA,38.8159,-76.7497,20773,US,USA
USA,39.2847,-76.6205,21273,US,USA
USA,43.6615,-70.2553,04123,US,USA
USA,42.7487,-84.559,48937,US,USA
USA,42.5836,-83.2455,48303,US,USA
USA,42.3314,-83.0458,48231,US,USA
USA,42.3314,-83.0458,48279,US,USA
USA,44.1591,-94.0092,56002,US,USA
USA,44.98,-93.2638,55459,US,USA
USA,45.0159,-93.4719,55599,US,USA
USA,46.7833,-92.1066,55801,US,USA
USA,39.2461,-94.4191,64069,US,USA
USA,37.2581,-93.3437,65801,US,USA
USA,37.2581,-93.3437,65805,US,USA
USA,39.0997,-94.5786,64179,US,USA
USA,39.0997,-94.5786,64188,US,USA
USA,37.0842,-94.5133,64803,US,USA
USA,38.6383,-90.4271,63032,US,USA
USA,36.6179,-93.2162,65673,US,USA
USA,33.769,-89.8084,38902,US,USA
USA,30.396,-88.8853,39533,US,USA
USA,35.9726,-81.8948,28641,US,USA
USA,35.9356,-77.7808,27802,US,USA
USA,36.0275,-80.2073,27130,US,USA
USA,35.4848,-81.2395,28093,US,USA
USA,35.2271,-80.8431,28285,US,USA
USA,34.3405,-77.9014,28402,US,USA
USA,35.5847,-77.5134,27811,US,USA
USA,35.5804,-77.3926,27833,US,USA
USA,35.0112,-80.5587,28111,US,USA
USA,35.9096,-82.2132,28755,US,USA
USA,46.8772,-96.7898,58107,US,USA
USA,40.7357,-74.1724,07193,US,USA
USA,40.6194,-74.7406,08888,US,USA
USA,40.2805,-74.712,08645,US,USA
USA,35.0443,-106.6729,87190,US,USA
USA,35.0443,-106.6729,87191,US,USA
USA,41.927,-73.9974,12402,US,USA
USA,40.2049,-83.6466,43047,US,USA
USA,41.3907,-84.6313,43520,US,USA
USA,39.969,-83.0114,43266,US,USA
USA,40.5732,-83.8462,43346,US,USA
USA,40.6685,-82.91,43335,US,USA
USA,34.2889,-97.2481,73402,US,USA
USA,34.4852,-97.5423,73488,US,USA
USA,44.1276,-123.2666,97409,US,USA
USA,44.9655,-123.0066,97314,US,USA
USA,45.5235,-122.6762,97250,US,USA
USA,45.5235,-122.6762,97251,US,USA
USA,45.5967,-122.5942,97254,US,USA
USA,39.8948,-77.2135,17375,US,USA
USA,40.6423,-79.8509,15032,US,USA
USA,40.5942,-79.9701,15091,US,USA
USA,40.4344,-80.0248,15250,US,USA
USA,40.1551,-74.8288,19058,US,USA
USA,39.7226,-75.8749,19351,US,USA
USA,40.0803,-75.4554,19482,US,USA
USA,41.2023,-79.4538,16234,US,USA
USA,41.7776,-79.8028,16432,US,USA
USA,40.044,-75.3877,19089,US,USA
USA,41.9999,-80.4258,16430,US,USA
USA,39.9763,-79.7689,15488,US,USA
USA,40.0185,-76.2976,17503,US,USA
USA,40.2795,-75.3871,19441,US,USA
USA,40.0018,-75.1179,19255,US,USA
USA,40.5698,-79.7648,15069,US,USA
USA,34.8497,-82.4538,29612,US,USA
USA,34.8526,-82.394,29616,US,USA
USA,34.6994,-80.7817,29721,US,USA
USA,34.9166,-81.8639,29304,US,USA
USA,44.3633,-98.2143,57399,US,USA
USA,36.1866,-86.7852,37244,US,USA
USA,35.1805,-85.9035,37383,US,USA
USA,36.0306,-88.8056,38346,US,USA
USA,34.9969,-88.6456,38393,US,USA
USA,35.1495,-90.049,38148,US,USA
USA,29.4375,-98.4616,78206,US,USA
USA,30.5726,-96.327,77841,US,USA
USA,32.9537,-96.8903,75011,US,USA
USA,32.9546,-97.015,75099,US,USA
USA,32.7673,-96.7776,75265,US,USA
USA,32.7673,-96.7776,75380,US,USA
USA,32.7673,-96.7776,75395,US,USA
USA,33.2148,-97.1331,76203,US,USA
USA,31.7334,-102.5879,79776,US,USA
USA,31.8136,-106.4122,79918,US,USA
USA,31.6948,-106.3,79929,US,USA
USA,31.7587,-106.4869,79947,US,USA
USA,32.5701,-94.8481,75608,US,USA
USA,29.834,-95.4342,77215,US,USA
USA,29.834,-95.4342,77245,US,USA
USA,29.834,-95.4342,77261,US,USA
USA,29.834,-95.4342,77267,US,USA
USA,29.7844,-95.6849,77413,US,USA
USA,30.086,-94.1018,77720,US,USA
USA,30.2094,-95.7508,77353,US,USA
USA,32.3513,-95.3011,75711,US,USA
USA,32.7714,-97.2915,76094,US,USA
USA,32.5765,-95.1313,75797,US,USA
USA,40.4555,-109.5287,84079,US,USA
USA,38.8808,-77.1129,22210,US,USA
USA,38.7351,-77.0797,22036,US,USA
USA,38.6338,-77.6869,20138,US,USA
USA,39.0853,-77.6452,20146,US,USA
USA,36.0113,-115.1015,89114,US,USA
USA,36.175,-115.1372,89152,US,USA
USA,36.175,-115.1372,89164,US,USA
USA,39.6269,-119.7081,89437,US,USA
USA,42.6526,-73.7562,12235,US,USA
USA,42.1473,-76.7509,14902,US,USA
USA,41.6712,-73.7632,12510,US,USA
USA,43.1953,-77.8559,14410,US,USA
USA,40.7808,-73.9772,10109,US,USA
USA,40.7808,-73.9772,10132,US,USA
USA,40.7808,-73.9772,10133,US,USA
USA,40.7808,-73.9772,10277,US,USA
USA,41.2345,-74.4138,10959,US,USA
USA,41.5034,-74.0104,12551,US,USA
USA,41.5034,-74.0104,12552,US,USA
USA,40.6514,-73.8708,11381,US,USA
USA,40.8154,-73.0451,00501,US,USA
USA,30.9294,-91.9479,71329,US,USA
USA,32.5056,-93.7434,71150,US,USA
USA,30.5305,-91.1163,70873,US,USA
USA,30.5159,-91.0804,70894,US,USA
USA,29.9841,-90.1529,70055,US,USA
USA,29.9546,-90.0751,70164,US,USA
USA,32.4908,-92.1594,71211,US,USA
USA,29.9676,-89.9514,70044,US,USA
USA,31.7596,-92.959,71471,US,USA
USA,41.7015,-71.155,02722,US,USA
USA,42.1707,-72.6048,01014,US,USA
USA,42.1707,-72.6048,01102,US,USA
USA,42.3621,-71.2055,02455,US,USA
USA,42.1512,-70.7341,02051,US,USA
USA,42.2626,-71.8023,01615,US,USA
USA,37.2872,-121.9488,95009,US,USA
USA,37.3451,-121.9769,95055,US,USA
USA,37.4022,-121.847,95152,US,USA
USA,38.43,-122.0168,95696,US,USA
USA,36.2077,-119.3473,93275,US,USA
USA,34.2694,-118.7815,93062,US,USA
USA,39.6478,-104.9878,80151,US,USA
USA,38.8339,-104.8214,80901,US,USA
USA,41.6412,-74.0781,12568,US,USA
USA,43.2228,-77.3717,14563,US,USA
USA,41.3334,-73.7243,10540,US,USA
USA,39.1979,-81.7446,45739,US,USA
USA,40.7093,-80.7014,44492,US,USA
USA,39.1668,-84.5382,45271,US,USA
USA,40.2528,-82.5177,43027,US,USA
USA,41.6868,-83.4394,43657,US,USA
USA,41.6868,-83.4394,43667,US,USA
USA,41.1287,-81.54,44372,US,USA
USA,36.1398,-96.0297,74149,US,USA
USA,36.1398,-96.0297,74193,US,USA
USA,44.0582,-121.3153,97709,US,USA
USA,40.4344,-80.0248,15244,US,USA
USA,40.4344,-80.0248,15265,US,USA
USA,40.9612,-79.4673,16261,US,USA
USA,40.5018,-78.41,16603,US,USA
USA,41.8051,-76.8569,16945,US,USA
USA,40.3545,-75.1327,18916,US,USA
USA,40.1867,-75.7288,19470,US,USA
USA,39.8823,-75.5165,19331,US,USA
USA,39.9469,-76.2322,17568,US,USA
USA,40.9897,-80.3084,16103,US,USA
USA,41.2722,-75.8801,18769,US,USA
USA,41.0004,-75.1371,18341,US,USA
USA,40.8031,-77.2053,17882,US,USA
USA,32.444,-80.7352,29903,US,USA
USA,34.8497,-82.4538,29608,US,USA
USA,34.8135,-82.6531,29641,US,USA
USA,35.4834,-86.4603,37161,US,USA
USA,35.5108,-86.45,37162,US,USA
USA,35.9885,-85.0124,38557,US,USA
USA,36.3231,-86.7133,37070,US,USA
USA,35.3452,-85.138,37304,US,USA
USA,36.1628,-85.5016,38502,US,USA
USA,35.2017,-89.9715,38083,US,USA
USA,35.2017,-89.9715,38184,US,USA
USA,33.4251,-94.0477,75599,US,USA
USA,30.6521,-96.341,77842,US,USA
USA,31.7742,-99.0921,76804,US,USA
USA,31.8008,-95.3001,75772,US,USA
USA,32.7403,-96.5618,75185,US,USA
USA,32.7673,-96.7776,75267,US,USA
USA,38.8013,-77.0707,22331,US,USA
USA,37.0193,-76.3318,23667,US,USA
USA,36.8686,-76.3552,23705,US,USA
USA,43.5994,-73.251,05750,US,USA
USA,42.8509,-72.5579,05304,US,USA
USA,47.6716,-122.3411,98113,US,USA
USA,47.5104,-122.4991,98386,US,USA
USA,46.5614,-123.5479,98554,US,USA
USA,47.2529,-122.4443,98464,US,USA
USA,47.0654,-122.9762,98505,US,USA
USA,44.1323,-87.599,54221,US,USA
USA,43.0387,-87.9139,53259,US,USA
USA,43.0385,-87.9096,53268,US,USA
USA,43.0373,-87.914,53290,US,USA
USA,42.5083,-89.0318,53512,US,USA
USA,42.6487,-88.359,53148,US,USA
USA,39.2973,-78.0717,25440,US,USA
USA,38.4134,-82.2774,25707,US,USA
USA,38.4192,-82.4452,25719,US,USA
USA,38.4134,-82.2774,25775,US,USA
USA,38.2968,-81.5547,25358,US,USA
USA,41.2191,-104.6612,82003,US,USA
USA,41.5875,-109.2029,82902,US,USA
USA,47.4926,11.0865,09053,US,USA
USA,48.7035,9.6521,09073,US,USA
USA,51.9624,7.6257,09078,US,USA
USA,48.1374,11.5755,09184,US,USA
USA,50.1155,8.6842,09242,US,USA
USA,26.2886,50.114,09747,US,USA
USA,26.2886,50.114,09768,US,USA
USA,25.4,49.65,09805,US,USA
USA,37.9795,23.7162,09841,US,USA
USA,24.6877,46.7218,09894,US,USA
USA,26.2886,50.114,09896,US,USA
USA,8.9395,-79.5491,34007,US,USA
USA,8.9667,-79.55,34009,US,USA
USA,37.5339,126.9775,96207,US,USA
USA,37.566,126.9784,96276,US,USA
USA,35.7485,139.3485,96326,US,USA
USA,26.3,127.7667,96362,US,USA
USA,26.3652,127.7586,96364,US,USA
USA,26.3652,127.7586,96367,US,USA
USA,26.3652,127.7586,96368,US,USA
USA,31.9373,-106.5724,79913,US,USA
USA,31.6948,-106.3,79917,US,USA
USA,31.6948,-106.3,88546,US,USA
USA,31.6948,-106.3,88568,US,USA
USA,31.6948,-106.3,88578,US,USA
USA,31.6948,-106.3,88590,US,USA
USA,32.5826,-94.7535,75660,US,USA
USA,29.834,-95.4342,77207,US,USA
USA,29.834,-95.4342,77213,US,USA
USA,29.834,-95.4342,77234,US,USA
USA,29.834,-95.4342,77241,US,USA
USA,29.834,-95.4342,77244,US,USA
USA,29.834,-95.4342,77275,US,USA
USA,32.5449,-94.3674,75671,US,USA
USA,26.2034,-98.23,78505,US,USA
USA,29.4876,-96.7946,77986,US,USA
USA,31.8693,-102.0317,79710,US,USA
USA,35.3089,-101.843,79117,US,USA
USA,32.1532,-94.7994,75653,US,USA
USA,32.7539,-97.3362,76166,US,USA
USA,32.7714,-97.2915,76198,US,USA
USA,32.4487,-99.7331,79697,US,USA
USA,30.1669,-96.3977,77834,US,USA
USA,30.6568,-97.6026,78682,US,USA
USA,40.7608,-111.891,84189,US,USA
USA,40.7259,-111.9394,84199,US,USA
USA,38.8509,-77.0523,22242,US,USA
USA,38.0496,-77.3466,22428,US,USA
USA,38.0094,-77.2251,22552,US,USA
USA,38.8318,-77.2888,22118,US,USA
USA,38.9163,-77.8648,20140,US,USA
USA,36.9182,-78.4861,23941,US,USA
USA,30.4222,-87.7064,36536,US,USA
USA,33.7622,-85.8378,36202,US,USA
USA,33.5207,-86.8025,35292,US,USA
USA,32.5782,-85.349,36872,US,USA
USA,34.7304,-86.5861,35893,US,USA
USA,34.734,-86.5229,35897,US,USA
USA,32.2334,-86.2085,36057,US,USA
USA,32.3462,-86.2873,36103,US,USA
USA,32.3668,-86.3,36123,US,USA
USA,32.2334,-86.2085,36191,US,USA
USA,36.3115,-94.3503,72713,US,USA
USA,36.2298,-93.1077,72602,US,USA
USA,36.3083,-93.0321,72615,US,USA
USA,34.229,-93.3791,71920,US,USA
USA,35.9273,-89.919,72316,US,USA
USA,33.4484,-112.074,85039,US,USA
USA,35.2632,-114.0637,86402,US,USA
USA,31.814,-111.8257,85639,US,USA
USA,32.2217,-110.9265,85725,US,USA
USA,34.6683,-112.3078,86312,US,USA
USA,37.8044,-122.2708,94666,US,USA
USA,37.8606,-122.2967,94701,US,USA
USA,38.3515,-120.7752,95654,US,USA
USA,36.8417,-119.3496,93649,US,USA
USA,35.6225,-117.6709,93556,US,USA
USA,33.7866,-118.2987,90733,US,USA
USA,34.1397,-118.0353,91077,US,USA
USA,34.1478,-118.1445,91182,US,USA
USA,34.2819,-118.439,91341,US,USA
USA,34.1808,-118.309,91523,US,USA
USA,33.6485,-117.8387,92697,US,USA
USA,38.5816,-121.4944,94247,US,USA
USA,38.5816,-121.4944,94257,US,USA
USA,38.5816,-121.4944,94297,US,USA
USA,32.7153,-117.1573,92172,US,USA
USA,41.167,-73.2048,06601,US,USA
USA,41.4212,-72.4141,06439,US,USA
USA,41.8768,-71.8612,06233,US,USA
USA,38.8933,-77.0146,20261,US,USA
USA,38.8951,-77.0364,20391,US,USA
USA,38.8933,-77.0146,20392,US,USA
USA,38.9,-77.042,20433,US,USA
USA,38.8933,-77.0146,20505,US,USA
USA,38.891,-77.0211,20546,US,USA
USA,38.8933,-77.0146,20573,US,USA
USA,39.1663,-75.4483,19961,US,USA
USA,29.4869,-82.2312,32633,US,USA
USA,28.9169,-82.4582,34464,US,USA
USA,30.3375,-81.7686,32099,US,USA
USA,27.872,-82.4388,33660,US,USA
USA,26.6599,-81.8934,33915,US,USA
USA,30.4776,-83.3914,32341,US,USA
USA,25.7743,-80.1937,33198,US,USA
USA,26.3587,-80.0831,33464,US,USA
USA,27.8918,-82.7248,33736,US,USA
USA,27.8918,-82.7248,33747,US,USA
USA,30.3571,-87.1639,32562,US,USA
USA,29.2108,-81.0228,32122,US,USA
USA,30.9709,-86.3111,32538,US,USA
USA,32.0053,-81.0477,31416,US,USA
USA,33.8444,-84.4741,30384,US,USA
USA,33.8444,-84.4741,30398,US,USA
USA,21.3278,-157.8294,96801,US,USA
USA,21.3062,-157.8585,96806,US,USA
USA,43.1536,-93.201,50402,US,USA
USA,42.5783,-91.0621,52056,US,USA
USA,41.0303,-95.1562,51591,US,USA
USA,41.5878,-93.6274,50392,US,USA
USA,48.3633,-116.6256,83865,US,USA
USA,45.9632,-116.2563,83531,US,USA
USA,42.0039,-87.9703,60009,US,USA
USA,42.0334,-88.0834,60168,US,USA
USA,42.0564,-88.0725,60196,US,USA
USA,41.8119,-87.6873,60678,US,USA
USA,41.8119,-87.6873,60697,US,USA
USA,42.2097,-87.8056,60037,US,USA
USA,40.6896,-89.5926,61634,US,USA
USA,40.7442,-89.7184,61651,US,USA
USA,39.8017,-89.6437,62715,US,USA
USA,41.0938,-85.0707,46862,US,USA
USA,41.0938,-85.0707,46898,US,USA
USA,40.4156,-86.5147,46067,US,USA
USA,40.2279,-85.3967,47308,US,USA
USA,40.0725,-86.0523,46061,US,USA
USA,39.7684,-86.158,46262,US,USA
USA,39.8634,-85.263,47366,US,USA
USA,41.3594,-87.2708,46355,US,USA
USA,41.499,-86.7099,46352,US,USA
USA,37.9971,-87.575,47732,US,USA
USA,38.2341,-84.8748,40603,US,USA
USA,38.189,-85.6768,40285,US,USA
USA,37.0926,-83.8702,40724,US,USA
USA,38.1403,-83.5337,40319,US,USA
USA,37.424,-121.906,95036,US,USA
USA,37.3262,-121.9158,95191,US,USA
USA,38.4022,-122.8227,95473,US,USA
USA,34.2694,-118.7815,93099,US,USA
USA,39.8367,-105.0372,80035,US,USA
USA,40.1672,-105.1019,80502,US,USA
USA,39.7392,-104.9847,80248,US,USA
USA,39.7392,-104.9847,80265,US,USA
USA,38.8339,-104.8214,80932,US,USA
USA,38.8339,-104.8214,80960,US,USA
USA,38.4851,-107.886,81402,US,USA
USA,32.5839,-117.1131,91933,US,USA
USA,37.7749,-122.4194,94147,US,USA
USA,37.7749,-122.4194,94163,US,USA
USA,37.7749,-122.4194,94164,US,USA
USA,35.2828,-120.6596,93403,US,USA
USA,37.7058,-122.4619,94017,US,USA
USA,34.4358,-119.8276,93116,US,USA
USA,40.7818,-84.1386,45802,US,USA
USA,41.6857,-81.6728,44190,US,USA
USA,39.1683,-81.8423,45783,US,USA
USA,40.6142,-82.6619,43349,US,USA
USA,38.9555,-82.8584,45683,US,USA
USA,35.5238,-97.5255,73154,US,USA
USA,35.5514,-97.4075,73157,US,USA
USA,36.154,-95.9928,74182,US,USA
USA,45.5235,-122.6762,97291,US,USA
USA,40.5809,-80.0609,15127,US,USA
USA,40.4344,-80.0248,15261,US,USA
USA,40.4446,-79.9451,15289,US,USA
USA,40.1735,-74.9246,19048,US,USA
USA,40.5218,-78.5263,16629,US,USA
USA,39.9328,-75.5448,19395,US,USA
USA,40.7864,-78.367,16663,US,USA
USA,40.2498,-76.8712,17122,US,USA
USA,40.2615,-76.8809,17129,US,USA
USA,42.1827,-80.0649,16531,US,USA
USA,39.857,-79.712,15416,US,USA
USA,40.8576,-79.0228,15758,US,USA
USA,40.2339,-76.2607,17533,US,USA
USA,40.32,-75.3742,18918,US,USA
USA,40.2119,-75.3559,19450,US,USA
USA,41.957,-75.5849,18827,US,USA
USA,41.8612,-71.3691,02862,US,USA
USA,34.0007,-81.0348,29211,US,USA
USA,34.0007,-81.0348,29217,US,USA
USA,34.006,-80.9708,29222,US,USA
USA,34.9926,-81.1787,29731,US,USA
USA,43.8108,-99.3307,57326,US,USA
USA,36.1354,-89.1117,38389,US,USA
USA,35.0456,-85.3097,37422,US,USA
USA,35.9901,-83.9622,37933,US,USA
USA,35.2017,-89.9715,38187,US,USA
USA,31.1171,-97.7278,76547,US,USA
USA,29.4375,-98.4616,78270,US,USA
USA,32.8987,-96.9722,75015,US,USA
USA,32.5885,-96.9561,75106,US,USA
USA,32.5899,-96.8569,75123,US,USA
USA,32.7673,-96.7776,75357,US,USA
USA,39.2364,-76.9419,21041,US,USA
USA,39.0046,-76.8755,20771,US,USA
USA,39.2847,-76.6205,21270,US,USA
USA,39.2847,-76.6205,21297,US,USA
USA,44.197,-70.2395,04243,US,USA
USA,46.6573,-68.405,04775,US,USA
USA,43.0712,-85.4809,49317,US,USA
USA,42.3314,-83.0458,48232,US,USA
USA,44.3258,-94.6052,56030,US,USA
USA,44.8055,-93.7665,55554,US,USA
USA,44.98,-93.2638,55474,US,USA
USA,45.0159,-93.4719,55598,US,USA
USA,45.5608,-94.1625,56399,US,USA
USA,38.9517,-92.3341,65217,US,USA
USA,37.3092,-89.6989,63752,US,USA
USA,39.0997,-94.5786,64191,US,USA
USA,38.6531,-90.2435,63160,US,USA
USA,30.4113,-88.8278,39566,US,USA
USA,48.2404,-114.2561,59904,US,USA
USA,45.628,-110.9013,59719,US,USA
USA,46.5927,-112.0361,59624,US,USA
USA,36.0441,-82.0037,28664,US,USA
USA,35.4107,-80.8429,28070,US,USA
USA,35.26,-80.8042,28130,US,USA
USA,35.2271,-80.8431,28288,US,USA
USA,34.664,-77.4637,28542,US,USA
USA,36.0525,-79.1077,27599,US,USA
USA,34.9942,-79.7673,28380,US,USA
USA,35.8084,-78.8395,27512,US,USA
USA,35.7977,-78.6253,27650,US,USA
USA,40.7845,-96.6888,68544,US,USA
USA,41.4297,-97.3684,68602,US,USA
USA,43.9073,-71.3506,03897,US,USA
USA,42.8908,-71.9334,03468,US,USA
USA,40.9793,-74.1165,07451,US,USA
USA,40.7361,-74.2251,07101,US,USA
USA,40.7357,-74.1724,07175,US,USA
USA,40.7323,-74.0754,07399,US,USA
USA,33.3038,-104.4318,88202,US,USA
USA,38.3857,-77.3743,22430,US,USA
USA,38.1218,-76.7903,22581,US,USA
USA,36.8468,-76.2852,23514,US,USA
USA,37.1226,-80.5629,24143,US,USA
USA,37.2742,-79.9579,24032,US,USA
USA,44.442,-72.7188,05662,US,USA
USA,42.8509,-72.5579,05302,US,USA
USA,45.6387,-122.6615,98668,US,USA
USA,42.536,-88.1444,53109,US,USA
USA,45.0511,-89.0143,54464,US,USA
USA,42.7272,-87.676,53401,US,USA
USA,44.7315,-88.3698,54182,US,USA
USA,42.9601,-88.3745,53127,US,USA
USA,38.4134,-82.2774,25713,US,USA
USA,38.1615,-81.8921,25572,US,USA
USA,37.7431,-82.108,25686,US,USA
USA,39.6808,-79.8365,26507,US,USA
USA,39.2183,-81.4979,26102,US,USA
USA,50.1155,8.6842,09039,US,USA
USA,48.6821,9.0117,09046,US,USA
USA,50.0826,8.2493,09096,US,USA
USA,49.4077,8.6908,09099,US,USA
USA,49.4445,7.5553,09258,US,USA
USA,49.443,7.7716,09263,US,USA
USA,56.8091,-2.656,09419,US,USA
USA,41.8919,12.5113,09624,US,USA
USA,36.6255,-6.3622,09645,US,USA
USA,26.2886,50.114,09740,US,USA
USA,24.8608,67.0104,09814,US,USA
USA,-4.6167,55.45,09815,US,USA
USA,42.0268,35.1625,09820,US,USA
USA,24.6877,46.7218,09848,US,USA
USA,24.6877,46.7218,09887,US,USA
USA,24.6877,46.7218,09891,US,USA
USA,4.6097,-74.0818,34038,US,USA
USA,35.0642,128.7653,96269,US,USA
USA,26.2644,127.7244,96376,US,USA
USA,15.15,120.5833,96411,US,USA
USA,-33.8678,151.2073,96553,US,USA
USA,31.6948,-106.3,79910,US,USA
USA,31.6948,-106.3,79937,US,USA
USA,31.6948,-106.3,88539,US,USA
USA,31.6948,-106.3,88580,US,USA
USA,32.3882,-98.1673,76465,US,USA
USA,29.5294,-95.201,77549,US,USA
USA,29.3322,-94.8002,77553,US,USA
USA,29.5233,-97.6839,78604,US,USA
USA,29.7633,-95.3633,77212,US,USA
USA,29.834,-95.4342,77231,US,USA
USA,29.834,-95.4342,77242,US,USA
USA,29.834,-95.4342,77293,US,USA
USA,29.9988,-95.2622,77347,US,USA
USA,33.1384,-95.6011,75483,US,USA
USA,30.1236,-94.1539,77704,US,USA
USA,30.329,-95.4635,77393,US,USA
USA,32.8721,-97.8667,76485,US,USA
USA,32.7714,-97.2915,76005,US,USA
USA,32.7714,-97.2915,76191,US,USA
USA,33.378,-97.3922,76267,US,USA
USA,38.8318,-77.2888,22034,US,USA
USA,37.3122,-76.5188,23131,US,USA
USA,38.4285,-78.2678,22725,US,USA
USA,32.4888,-106.9146,88054,US,USA
USA,35.8275,-106.2039,87547,US,USA
USA,35.5212,-105.9818,87594,US,USA
USA,36.1311,-105.7589,87576,US,USA
USA,36.3225,-114.8197,88901,US,USA
USA,36.1989,-115.1175,89036,US,USA
USA,40.8324,-115.7631,89803,US,USA
USA,42.6526,-73.7562,12255,US,USA
USA,42.5673,-76.1238,13738,US,USA
USA,42.9383,-78.7441,14241,US,USA
USA,42.7684,-78.8871,14265,US,USA
USA,42.9981,-78.1848,14021,US,USA
USA,43.286,-77.6843,14644,US,USA
USA,40.792,-73.5398,11853,US,USA
USA,40.7808,-73.9772,10124,US,USA
USA,41.3915,-73.956,10997,US,USA
USA,40.8154,-73.0451,00544,US,USA
USA,32.6276,-93.609,71113,US,USA
USA,32.6076,-93.7526,71153,US,USA
USA,29.9841,-90.1529,70011,US,USA
USA,29.9546,-90.0751,70165,US,USA
USA,31.1093,-92.2395,71330,US,USA
USA,31.4693,-93.5749,71460,US,USA
USA,42.1707,-72.6048,01021,US,USA
USA,42.4104,-72.5309,01059,US,USA
USA,42.18,-71.0892,02027,US,USA
USA,42.3584,-71.0598,02201,US,USA
USA,42.3584,-71.0598,02266,US,USA
USA,42.3584,-71.0598,02293,US,USA
USA,39.5725,-78.844,21556,US,USA
USA,37.3074,-75.9269,23419,US,USA
USA,38.7447,-77.4872,20108,US,USA
USA,37.5242,-77.4932,23276,US,USA
USA,37.5242,-77.4932,23285,US,USA
USA,36.7957,-76.0126,23479,US,USA
USA,39.1676,-78.1686,22604,US,USA
USA,45.6387,-122.6615,98666,US,USA
USA,47.6062,-122.3321,98129,US,USA
USA,47.6062,-122.3321,98131,US,USA
USA,47.6062,-122.3321,98190,US,USA
USA,47.2061,-122.4822,98417,US,USA
USA,47.0793,-117.177,99104,US,USA
USA,43.9555,-89.9418,53927,US,USA
USA,43.0696,-89.4239,53786,US,USA
USA,44.5094,-89.5286,54492,US,USA
USA,44.0686,-88.6449,54903,US,USA
USA,40.1856,-80.6745,26058,US,USA
USA,38.4908,-81.3928,25026,US,USA
USA,42.8896,-106.357,82602,US,USA
USA,50,8.6667,09064,US,USA
USA,49.9679,6.5273,09156,US,USA
USA,48.542,9.7905,09160,US,USA
USA,50.1342,8.9142,09165,US,USA
USA,48.3715,10.8985,09178,US,USA
USA,52.1727,9.2491,09205,US,USA
USA,54.7843,9.4396,09354,US,USA
USA,50.0826,8.2493,09358,US,USA
USA,51.9977,-1.2047,09494,US,USA
USA,26.2886,50.114,09774,US,USA
USA,-1.2833,36.8167,09831,US,USA
USA,38.1652,21.4086,09843,US,USA
USA,38.0873,23.9764,09847,US,USA
USA,24.6877,46.7218,09879,US,USA
USA,31.9552,35.945,09892,US,USA
USA,14.6407,-90.5133,34024,US,USA
USA,34.9586,126.9728,96283,US,USA
USA,35.4427,139.3693,96306,US,USA
USA,26.35,127.7667,96370,US,USA
USA,26.2872,127.7731,96372,US,USA
USA,26.3905,127.8588,96377,US,USA
USA,33.7622,-85.8378,36257,US,USA
USA,32.4074,-87.0211,36702,US,USA
USA,33.5207,-86.8025,35237,US,USA
USA,32.414,-87.8986,36745,US,USA
USA,33.311,-87.1898,35440,US,USA
USA,35.3859,-94.3985,72913,US,USA
USA,32.797,-109.7522,85548,US,USA
USA,33.4125,-111.8319,85214,US,USA
USA,33.662,-112.3413,85376,US,USA
USA,37.6802,-121.9215,94537,US,USA
USA,39.5522,-121.7644,95958,US,USA
USA,36.7464,-119.6397,93761,US,USA
USA,36.7464,-119.6397,93793,US,USA
USA,34.0211,-118.3965,90231,US,USA
USA,33.94,-118.1326,90239,US,USA
USA,33.7866,-118.2987,90310,US,USA
